Protein,distance,angle,MTFE,Omega2/Omega1,Frame
puma_scramble_100,0.0,1,0.0,0.1524954430179109,33648
puma_scramble_100,0.0,1,1.0,0.1432279283563163,33648
puma_scramble_100,0.0,1,2.0,0.1374128229513393,16824
puma_scramble_100,0.0,1,3.0,0.1356494690125217,16824
puma_scramble_100,0.2,30,-3.0,0.3805857757168618,16821
puma_scramble_100,0.2,30,-2.0,0.459875626324441,16831
puma_scramble_100,0.2,30,-1.0,0.483560191789507,33648
puma_scramble_100,0.2,30,0.0,0.4786862022507528,33648
puma_scramble_100,0.2,30,1.0,0.4692453241401172,33648
puma_scramble_100,0.2,30,2.0,0.4672491678554446,16824
puma_scramble_100,0.2,30,3.0,0.4744313678871453,16824
puma_scramble_100,0.2,1,-3.0,0.2845054792620335,16821
puma_scramble_100,0.2,1,-2.0,0.2698294813142415,16831
puma_scramble_100,0.2,1,-1.0,0.2734932239657632,33648
puma_scramble_100,0.2,1,0.0,0.2645773894436519,33648
puma_scramble_100,0.2,1,1.0,0.2506389681407513,33648
puma_scramble_100,0.2,1,2.0,0.243441908384847,16824
puma_scramble_100,0.2,1,3.0,0.2409950071326676,16824
puma_scramble_100,0.5,1,-3.0,0.3871747617065969,16821
puma_scramble_100,0.5,1,-2.0,0.3737646802527083,16831
puma_scramble_100,0.5,1,-1.0,0.3828162149310509,33648
puma_scramble_100,0.5,1,0.0,0.3758767237280076,33648
puma_scramble_100,0.5,1,1.0,0.3624385798066254,33648
puma_scramble_100,0.5,1,2.0,0.3562371215723569,16824
puma_scramble_100,0.5,1,3.0,0.3540874148042479,16824
puma_scramble_6,0.0,60,-3.0,0.0453571428571428,16800
puma_scramble_6,0.0,60,-2.0,0.082579365079365,16800
puma_scramble_6,0.0,60,-1.0,0.1697321428571428,16800
puma_scramble_6,0.0,60,-0.5,0.1925496031746031,16800
puma_scramble_6,0.0,60,0.0,0.2682936507936508,16800
puma_scramble_6,0.0,60,0.5,0.2806944444444444,16800
puma_scramble_6,0.0,60,1.0,0.3033432539682539,16800
puma_scramble_6,0.0,60,2.0,0.323343253968254,16800
puma_scramble_6,0.0,60,3.0,0.3486111111111111,16800
puma_scramble_6,0.0,30,-3.0,0.0492559523809523,16800
puma_scramble_6,0.0,30,-2.0,0.0545039682539682,16800
puma_scramble_6,0.0,30,-1.0,0.1441468253968253,16800
puma_scramble_6,0.0,30,-0.5,0.1462202380952381,16800
puma_scramble_6,0.0,30,0.0,0.2029662698412698,16800
puma_scramble_6,0.0,30,0.5,0.2213095238095238,16800
puma_scramble_6,0.0,30,1.0,0.2385714285714285,16800
puma_scramble_6,0.0,30,2.0,0.2594345238095238,16800
puma_scramble_6,0.0,30,3.0,0.2774305555555555,16800
puma_scramble_6,0.0,1,-3.0,0.0397023809523809,16800
puma_scramble_6,0.0,1,-2.0,0.0235119047619047,16800
puma_scramble_6,0.0,1,-1.0,0.0834821428571428,16800
puma_scramble_6,0.0,1,-0.5,0.077579365079365,16800
puma_scramble_6,0.0,1,0.0,0.1167460317460317,16800
puma_scramble_6,0.0,1,0.5,0.1278968253968254,16800
puma_scramble_6,0.0,1,1.0,0.1373809523809523,16800
puma_scramble_6,0.0,1,2.0,0.1527777777777778,16800
puma_scramble_6,0.0,1,3.0,0.1649305555555555,16800
puma_scramble_6,0.2,30,-3.0,0.1069742063492063,16800
puma_scramble_6,0.2,30,-2.0,0.1022321428571428,16800
puma_scramble_6,0.2,30,-1.0,0.2078968253968253,16800
puma_scramble_6,0.2,30,-0.5,0.2181448412698412,16800
puma_scramble_6,0.2,30,0.0,0.2717460317460317,16800
puma_scramble_6,0.2,30,0.5,0.2877281746031746,16800
puma_scramble_6,0.2,30,1.0,0.3048511904761904,16800
puma_scramble_6,0.2,30,2.0,0.3215178571428571,16800
puma_scramble_6,0.2,30,3.0,0.3393948412698412,16800
puma_scramble_6,0.2,1,-3.0,0.0745932539682539,16800
puma_scramble_6,0.2,1,-2.0,0.0554761904761904,16800
puma_scramble_6,0.2,1,-1.0,0.1424206349206349,16800
puma_scramble_6,0.2,1,-0.5,0.1319047619047619,16800
puma_scramble_6,0.2,1,0.0,0.1771329365079365,16800
puma_scramble_6,0.2,1,0.5,0.1947023809523809,16800
puma_scramble_6,0.2,1,1.0,0.1984126984126984,16800
puma_scramble_6,0.2,1,2.0,0.2152182539682539,16800
puma_scramble_6,0.2,1,3.0,0.2251785714285714,16800
puma_scramble_6,0.5,1,-3.0,0.2064682539682539,16800
puma_scramble_6,0.5,1,-2.0,0.1883234126984127,16800
puma_scramble_6,0.5,1,-1.0,0.2550099206349206,16800
puma_scramble_6,0.5,1,-0.5,0.2566369047619047,16800
puma_scramble_6,0.5,1,0.0,0.2987896825396825,16800
puma_scramble_6,0.5,1,0.5,0.3142162698412698,16800
puma_scramble_6,0.5,1,1.0,0.3205357142857143,16800
puma_scramble_6,0.5,1,2.0,0.3303670634920635,16800
puma_scramble_6,0.5,1,3.0,0.338422619047619,16800
puma_scramble_98,0.0,60,-3.0,0.0688872379065544,16152
puma_scramble_98,0.0,60,-2.0,0.1280016642891108,16824
puma_scramble_98,0.0,60,-1.0,0.230895347915676,33648
puma_scramble_98,0.0,60,0.0,0.2749742431447139,33648
puma_scramble_98,0.0,60,1.0,0.2933160960532572,33648
puma_scramble_98,0.0,60,2.0,0.336591404238463,16830
puma_scramble_98,0.0,60,3.0,0.369729751149152,16824
puma_scramble_98,0.0,30,-3.0,0.0667306422321281,16152
puma_scramble_98,0.0,30,-2.0,0.1369967506736408,16824
puma_scramble_98,0.0,30,-1.0,0.2034940164843874,33648
puma_scramble_98,0.0,30,0.0,0.2251644476145189,33648
puma_scramble_98,0.0,30,1.0,0.238057734981772,33648
puma_scramble_98,0.0,30,2.0,0.2695583283818578,16830
puma_scramble_98,0.0,30,3.0,0.2934597400538912,16824
puma_scramble_98,0.0,1,-3.0,0.0252084365197292,16152
puma_scramble_98,0.0,1,-2.0,0.0637779362815026,16824
puma_scramble_98,0.0,1,-1.0,0.0791676573149469,33648
puma_scramble_98,0.0,1,0.0,0.0861864003804089,33648
puma_scramble_98,0.0,1,1.0,0.0934676652401331,33648
puma_scramble_98,0.0,1,2.0,0.1045454545454545,16830
puma_scramble_98,0.0,1,3.0,0.1188381676969408,16824
puma_scramble_98,0.2,30,-3.0,0.1257738979692917,16152
puma_scramble_98,0.2,30,-2.0,0.2001109526073862,16824
puma_scramble_98,0.2,30,-1.0,0.2645724362022507,33648
puma_scramble_98,0.2,30,0.0,0.2873375336820415,33648
puma_scramble_98,0.2,30,1.0,0.2967734585512759,33648
puma_scramble_98,0.2,30,2.0,0.3282630223806694,16830
puma_scramble_98,0.2,30,3.0,0.3512343477571722,16824
puma_scramble_98,0.2,1,-3.0,0.1062923064223212,16152
puma_scramble_98,0.2,1,-2.0,0.1786634173403075,16824
puma_scramble_98,0.2,1,-1.0,0.1958214455539705,33648
puma_scramble_98,0.2,1,0.0,0.1950140672055793,33648
puma_scramble_98,0.2,1,1.0,0.2002050641940085,33648
puma_scramble_98,0.2,1,2.0,0.2159140423846306,16830
puma_scramble_98,0.2,1,3.0,0.230206847360913,16824
puma_scramble_98,0.5,1,-3.0,0.260793297011722,16152
puma_scramble_98,0.5,1,-2.0,0.2948664606118243,16824
puma_scramble_98,0.5,1,-1.0,0.3123959819305754,33648
puma_scramble_98,0.5,1,0.0,0.307086107148518,33648
puma_scramble_98,0.5,1,1.0,0.3121037406879061,33648
puma_scramble_98,0.5,1,2.0,0.3262428203604674,16830
puma_scramble_98,0.5,1,3.0,0.334383420510382,16824
puma_scramble_31,0.0,60,-3.0,0.2451587301587301,16800
puma_scramble_31,0.0,60,-2.0,0.3200297619047619,16800
puma_scramble_31,0.0,60,-1.0,0.3470833333333333,16800
puma_scramble_31,0.0,60,-0.5,0.3468353174603175,16800
puma_scramble_31,0.0,60,0.0,0.3866765873015873,16800
puma_scramble_31,0.0,60,0.5,0.3916369047619047,16800
puma_scramble_31,0.0,60,1.0,0.4030654761904761,16800
puma_scramble_31,0.0,60,2.0,0.4283333333333333,16800
puma_scramble_31,0.0,60,3.0,0.4451091269841269,16800
puma_scramble_31,0.0,30,-3.0,0.2330555555555555,16800
puma_scramble_31,0.0,30,-2.0,0.2842261904761904,16800
puma_scramble_31,0.0,30,-1.0,0.3029662698412698,16800
puma_scramble_31,0.0,30,-0.5,0.3066071428571428,16800
puma_scramble_31,0.0,30,0.0,0.3318154761904762,16800
puma_scramble_31,0.0,30,0.5,0.3340178571428571,16800
puma_scramble_31,0.0,30,1.0,0.3394742063492063,16800
puma_scramble_31,0.0,30,2.0,0.3533829365079365,16800
puma_scramble_31,0.0,30,3.0,0.3652380952380952,16800
puma_scramble_31,0.0,1,-3.0,0.0485416666666666,16800
puma_scramble_31,0.0,1,-2.0,0.0410515873015873,16800
puma_scramble_31,0.0,1,-1.0,0.0961210317460317,16800
puma_scramble_31,0.0,1,-0.5,0.0970932539682539,16800
puma_scramble_31,0.0,1,0.0,0.1116468253968254,16800
puma_scramble_31,0.0,1,0.5,0.1092559523809523,16800
puma_scramble_31,0.0,1,1.0,0.1091369047619047,16800
puma_scramble_31,0.0,1,2.0,0.1110912698412698,16800
puma_scramble_31,0.0,1,3.0,0.1109821428571428,16800
puma_scramble_31,0.2,30,-3.0,0.3328174603174603,16800
puma_scramble_31,0.2,30,-2.0,0.3798214285714286,16800
puma_scramble_31,0.2,30,-1.0,0.3891964285714285,16800
puma_scramble_31,0.2,30,-0.5,0.3932242063492063,16800
puma_scramble_31,0.2,30,0.0,0.407390873015873,16800
puma_scramble_31,0.2,30,0.5,0.4075892857142857,16800
puma_scramble_31,0.2,30,1.0,0.4115079365079365,16800
puma_scramble_31,0.2,30,2.0,0.4247718253968254,16800
puma_scramble_31,0.2,30,3.0,0.4340674603174603,16800
puma_scramble_31,0.2,1,-3.0,0.1835019841269841,16800
puma_scramble_31,0.2,1,-2.0,0.1889087301587301,16800
puma_scramble_31,0.2,1,-1.0,0.2281746031746031,16800
puma_scramble_31,0.2,1,-0.5,0.2244642857142857,16800
puma_scramble_31,0.2,1,0.0,0.2458829365079365,16800
puma_scramble_31,0.2,1,0.5,0.2434920634920634,16800
puma_scramble_31,0.2,1,1.0,0.2436507936507936,16800
puma_scramble_31,0.2,1,2.0,0.2394444444444444,16800
puma_scramble_31,0.2,1,3.0,0.2395932539682539,16800
puma_scramble_31,0.5,1,-3.0,0.3495833333333333,16800
puma_scramble_31,0.5,1,-2.0,0.370406746031746,16800
puma_scramble_31,0.5,1,-1.0,0.3961607142857143,16800
puma_scramble_31,0.5,1,-0.5,0.4014781746031746,16800
puma_scramble_31,0.5,1,0.0,0.4015277777777777,16800
puma_scramble_31,0.5,1,0.5,0.3986011904761904,16800
puma_scramble_31,0.5,1,1.0,0.3972123015873016,16800
puma_scramble_31,0.5,1,2.0,0.3925496031746032,16800
puma_scramble_31,0.5,1,3.0,0.3942261904761904,16800
puma_scramble_41,0.0,60,-3.0,0.0084722222222222,16800
puma_scramble_41,0.0,60,-2.0,0.0346428571428571,16800
puma_scramble_41,0.0,60,-1.0,0.0760019841269841,16800
puma_scramble_41,0.0,60,-0.5,0.1126785714285714,16800
puma_scramble_41,0.0,60,0.0,0.1397718253968254,16800
puma_scramble_41,0.0,60,0.5,0.1653571428571428,16800
puma_scramble_41,0.0,60,1.0,0.1874900793650793,16800
puma_scramble_41,0.0,60,2.0,0.2201686507936508,16800
puma_scramble_41,0.0,60,3.0,0.2556845238095238,16800
puma_scramble_41,0.0,30,-3.0,0.0359424603174603,16800
puma_scramble_41,0.0,30,-2.0,0.0693452380952381,16800
puma_scramble_41,0.0,30,-1.0,0.1080654761904761,16800
puma_scramble_41,0.0,30,-0.5,0.1328869047619047,16800
puma_scramble_41,0.0,30,0.0,0.157172619047619,16800
puma_scramble_41,0.0,30,0.5,0.1755853174603174,16800
puma_scramble_41,0.0,30,1.0,0.1932738095238095,16800
puma_scramble_41,0.0,30,2.0,0.2174603174603174,16800
puma_scramble_41,0.0,30,3.0,0.2426984126984127,16800
puma_scramble_41,0.0,1,-3.0,0.0753670634920634,16800
puma_scramble_41,0.0,1,-2.0,0.1070436507936507,16800
puma_scramble_41,0.0,1,-1.0,0.1307043650793651,16800
puma_scramble_41,0.0,1,-0.5,0.134563492063492,16800
puma_scramble_41,0.0,1,0.0,0.150406746031746,16800
puma_scramble_41,0.0,1,0.5,0.1599900793650793,16800
puma_scramble_41,0.0,1,1.0,0.1722718253968254,16800
puma_scramble_41,0.0,1,2.0,0.1891269841269841,16800
puma_scramble_41,0.0,1,3.0,0.2008234126984127,16800
puma_scramble_41,0.2,30,-3.0,0.0873809523809523,16800
puma_scramble_41,0.2,30,-2.0,0.1099801587301587,16800
puma_scramble_41,0.2,30,-1.0,0.1548115079365079,16800
puma_scramble_41,0.2,30,-0.5,0.1770734126984127,16800
puma_scramble_41,0.2,30,0.0,0.2030456349206349,16800
puma_scramble_41,0.2,30,0.5,0.2199702380952381,16800
puma_scramble_41,0.2,30,1.0,0.237390873015873,16800
puma_scramble_41,0.2,30,2.0,0.2613392857142857,16800
puma_scramble_41,0.2,30,3.0,0.2877083333333333,16800
puma_scramble_41,0.2,1,-3.0,0.1822023809523809,16800
puma_scramble_41,0.2,1,-2.0,0.1675396825396825,16800
puma_scramble_41,0.2,1,-1.0,0.1997123015873015,16800
puma_scramble_41,0.2,1,-0.5,0.199781746031746,16800
puma_scramble_41,0.2,1,0.0,0.2149305555555555,16800
puma_scramble_41,0.2,1,0.5,0.2236607142857143,16800
puma_scramble_41,0.2,1,1.0,0.2357440476190476,16800
puma_scramble_41,0.2,1,2.0,0.2494345238095238,16800
puma_scramble_41,0.2,1,3.0,0.2601587301587301,16800
puma_scramble_41,0.5,1,-3.0,0.2861111111111111,16800
puma_scramble_41,0.5,1,-2.0,0.2749107142857143,16800
puma_scramble_41,0.5,1,-1.0,0.2976289682539682,16800
puma_scramble_41,0.5,1,-0.5,0.290406746031746,16800
puma_scramble_41,0.5,1,0.0,0.3013988095238095,16800
puma_scramble_41,0.5,1,0.5,0.3036011904761905,16800
puma_scramble_41,0.5,1,1.0,0.3116765873015873,16800
puma_scramble_41,0.5,1,2.0,0.3201289682539682,16800
puma_scramble_41,0.5,1,3.0,0.32625,16800
puma_scramble_23,0.0,60,-3.0,0.3377777777777778,16800
puma_scramble_23,0.0,60,-2.0,0.3473710317460317,16800
puma_scramble_23,0.0,60,-1.0,0.4309027777777778,16800
puma_scramble_23,0.0,60,-0.5,0.4074702380952381,16800
puma_scramble_23,0.0,60,0.0,0.4345039682539682,16800
puma_scramble_23,0.0,60,0.5,0.4317063492063492,16800
puma_scramble_23,0.0,60,1.0,0.440625,16800
puma_scramble_23,0.0,60,2.0,0.4588194444444444,16800
puma_scramble_23,0.0,60,3.0,0.4725892857142857,16800
puma_scramble_23,0.0,30,-3.0,0.1830059523809523,16800
puma_scramble_23,0.0,30,-2.0,0.2281646825396825,16800
puma_scramble_23,0.0,30,-1.0,0.277906746031746,16800
puma_scramble_23,0.0,30,-0.5,0.2774305555555555,16800
puma_scramble_23,0.0,30,0.0,0.3032242063492063,16800
puma_scramble_23,0.0,30,0.5,0.3084424603174603,16800
puma_scramble_23,0.0,30,1.0,0.3138293650793651,16800
puma_scramble_23,0.0,30,2.0,0.3349206349206349,16800
puma_scramble_23,0.0,30,3.0,0.3480753968253968,16800
puma_scramble_23,0.0,1,-3.0,0.0460813492063492,16800
puma_scramble_23,0.0,1,-2.0,0.0798412698412698,16800
puma_scramble_23,0.0,1,-1.0,0.1104265873015873,16800
puma_scramble_23,0.0,1,-0.5,0.1156448412698412,16800
puma_scramble_23,0.0,1,0.0,0.1324603174603174,16800
puma_scramble_23,0.0,1,0.5,0.1364087301587301,16800
puma_scramble_23,0.0,1,1.0,0.1415277777777777,16800
puma_scramble_23,0.0,1,2.0,0.1512698412698412,16800
puma_scramble_23,0.0,1,3.0,0.1584623015873016,16800
puma_scramble_23,0.2,30,-3.0,0.2938293650793651,16800
puma_scramble_23,0.2,30,-2.0,0.3188690476190476,16800
puma_scramble_23,0.2,30,-1.0,0.366656746031746,16800
puma_scramble_23,0.2,30,-0.5,0.3554662698412698,16800
puma_scramble_23,0.2,30,0.0,0.3755952380952381,16800
puma_scramble_23,0.2,30,0.5,0.3790178571428571,16800
puma_scramble_23,0.2,30,1.0,0.3832738095238095,16800
puma_scramble_23,0.2,30,2.0,0.3989186507936508,16800
puma_scramble_23,0.2,30,3.0,0.4114583333333333,16800
puma_scramble_23,0.2,1,-3.0,0.1110218253968254,16800
puma_scramble_23,0.2,1,-2.0,0.1589583333333333,16800
puma_scramble_23,0.2,1,-1.0,0.1858630952380952,16800
puma_scramble_23,0.2,1,-0.5,0.1925396825396825,16800
puma_scramble_23,0.2,1,0.0,0.2130357142857142,16800
puma_scramble_23,0.2,1,0.5,0.2193154761904762,16800
puma_scramble_23,0.2,1,1.0,0.2213789682539682,16800
puma_scramble_23,0.2,1,2.0,0.2343055555555555,16800
puma_scramble_23,0.2,1,3.0,0.2435912698412698,16800
puma_scramble_23,0.5,1,-3.0,0.2337996031746032,16800
puma_scramble_23,0.5,1,-2.0,0.2825396825396825,16800
puma_scramble_23,0.5,1,-1.0,0.3068849206349206,16800
puma_scramble_23,0.5,1,-0.5,0.3018154761904762,16800
puma_scramble_23,0.5,1,0.0,0.3144047619047619,16800
puma_scramble_23,0.5,1,0.5,0.3200992063492063,16800
puma_scramble_23,0.5,1,1.0,0.3189880952380952,16800
puma_scramble_23,0.5,1,2.0,0.3300992063492063,16800
puma_scramble_23,0.5,1,3.0,0.3369742063492063,16800
puma_scramble_57,0.0,60,-3.0,0.0244850524965937,16636
puma_scramble_57,0.0,60,-2.0,0.0390908550008924,16807
puma_scramble_57,0.0,60,-1.0,0.147943414170233,16824
puma_scramble_57,0.0,60,0.0,0.1921263274686955,16824
puma_scramble_57,0.0,60,1.0,0.2655630844824853,16824
puma_scramble_57,0.0,60,2.0,0.2974421461404343,16824
puma_scramble_57,0.0,60,3.0,0.313015137105722,16824
puma_scramble_57,0.0,30,-3.0,0.0329606475915684,16636
puma_scramble_57,0.0,30,-2.0,0.0461613216715257,16807
puma_scramble_57,0.0,30,-1.0,0.1372047868124901,16824
puma_scramble_57,0.0,30,0.0,0.1723232683468061,16824
puma_scramble_57,0.0,30,1.0,0.2288991916310033,16824
puma_scramble_57,0.0,30,2.0,0.2555179109209066,16824
puma_scramble_57,0.0,30,3.0,0.2628487081946425,16824
puma_scramble_57,0.0,1,-3.0,0.0497815981405786,16636
puma_scramble_57,0.0,1,-2.0,0.0380892881934114,16807
puma_scramble_57,0.0,1,-1.0,0.106871136471707,16824
puma_scramble_57,0.0,1,0.0,0.1269614835948644,16824
puma_scramble_57,0.0,1,1.0,0.1637145347915676,16824
puma_scramble_57,0.0,1,2.0,0.1767217467110477,16824
puma_scramble_57,0.0,1,3.0,0.1776232366460612,16824
puma_scramble_57,0.2,30,-3.0,0.0580067323875931,16636
puma_scramble_57,0.2,30,-2.0,0.0905376727950655,16807
puma_scramble_57,0.2,30,-1.0,0.1792677127912506,16824
puma_scramble_57,0.2,30,0.0,0.2175463623395149,16824
puma_scramble_57,0.2,30,1.0,0.2801355206847361,16824
puma_scramble_57,0.2,30,2.0,0.3071901252179426,16824
puma_scramble_57,0.2,30,3.0,0.3147883975273419,16824
puma_scramble_57,0.2,1,-3.0,0.1217139536747615,16636
puma_scramble_57,0.2,1,-2.0,0.1105194264294639,16807
puma_scramble_57,0.2,1,-1.0,0.178306783959423,16824
puma_scramble_57,0.2,1,0.0,0.195435092724679,16824
puma_scramble_57,0.2,1,1.0,0.2356554129022032,16824
puma_scramble_57,0.2,1,2.0,0.2483357108892059,16824
puma_scramble_57,0.2,1,3.0,0.2488805674433349,16824
puma_scramble_57,0.5,1,-3.0,0.2425963773342951,16636
puma_scramble_57,0.5,1,-2.0,0.230598361793697,16807
puma_scramble_57,0.5,1,-1.0,0.2856435251228404,16824
puma_scramble_57,0.5,1,0.0,0.2905076081787922,16824
puma_scramble_57,0.5,1,1.0,0.3199694880329687,16824
puma_scramble_57,0.5,1,2.0,0.3305496116658741,16824
puma_scramble_57,0.5,1,3.0,0.3288159771754636,16824
puma_scramble_93,0.0,60,-3.0,0.0102657004830917,16836
puma_scramble_93,0.0,60,-2.0,0.0246979599920776,16830
puma_scramble_93,0.0,60,-1.0,0.1154375643768322,33656
puma_scramble_93,0.0,60,0.0,0.1834878744650499,33648
puma_scramble_93,0.0,60,1.0,0.2580030564436669,33154
puma_scramble_93,0.0,60,2.0,0.3213167696940878,16824
puma_scramble_93,0.0,60,3.0,0.3605563480741797,16824
puma_scramble_93,0.0,30,-3.0,0.0116219212797972,16836
puma_scramble_93,0.0,30,-2.0,0.021301247771836,16830
puma_scramble_93,0.0,30,-1.0,0.0770095475794311,33656
puma_scramble_93,0.0,30,0.0,0.1448080123632905,33648
puma_scramble_93,0.0,30,1.0,0.2026251231626148,33154
puma_scramble_93,0.0,30,2.0,0.2509113964178158,16824
puma_scramble_93,0.0,30,3.0,0.2799572039942938,16824
puma_scramble_93,0.0,1,-3.0,0.0100677120456165,16836
puma_scramble_93,0.0,1,-2.0,0.0091404238463061,16830
puma_scramble_93,0.0,1,-1.0,0.037274185880675,33656
puma_scramble_93,0.0,1,0.0,0.0801137264225709,33648
puma_scramble_93,0.0,1,1.0,0.1179495686794956,33154
puma_scramble_93,0.0,1,2.0,0.146140434300206,16824
puma_scramble_93,0.0,1,3.0,0.1636154699635441,16824
puma_scramble_93,0.2,30,-3.0,0.0467351706660331,16836
puma_scramble_93,0.2,30,-2.0,0.0430382253911665,16830
puma_scramble_93,0.2,30,-1.0,0.1521571190872355,33656
puma_scramble_93,0.2,30,0.0,0.2073030591218893,33648
puma_scramble_93,0.2,30,1.0,0.2659156260682471,33154
puma_scramble_93,0.2,30,2.0,0.3113706609605325,16824
puma_scramble_93,0.2,30,3.0,0.3422392613726422,16824
puma_scramble_93,0.2,1,-3.0,0.0331333650114833,16836
puma_scramble_93,0.2,1,-2.0,0.0227470786294315,16830
puma_scramble_93,0.2,1,-1.0,0.0726220188574598,33656
puma_scramble_93,0.2,1,0.0,0.1269268109050562,33648
puma_scramble_93,0.2,1,1.0,0.1701554362470089,33154
puma_scramble_93,0.2,1,2.0,0.2022309399270883,16824
puma_scramble_93,0.2,1,3.0,0.2215485813916627,16824
puma_scramble_93,0.5,1,-3.0,0.1378890472796388,16836
puma_scramble_93,0.5,1,-2.0,0.1036145771439889,16830
puma_scramble_93,0.5,1,-1.0,0.1773037001822359,33656
puma_scramble_93,0.5,1,0.0,0.2409900538912664,33648
puma_scramble_93,0.5,1,1.0,0.2795540005228127,33154
puma_scramble_93,0.5,1,2.0,0.3073387224599778,16824
puma_scramble_93,0.5,1,3.0,0.3273696306863211,16824
puma_scramble_96,0.0,60,-3.0,0.3527797590743382,16824
puma_scramble_96,0.0,60,-2.0,0.3792498811222063,16824
puma_scramble_96,0.0,60,-1.0,0.39548165319385,33648
puma_scramble_96,0.0,60,0.0,0.4025152559835156,33648
puma_scramble_96,0.0,60,1.0,0.4045361784751942,33648
puma_scramble_96,0.0,60,2.0,0.3985378031383737,16824
puma_scramble_96,0.0,60,3.0,0.4027480583293707,16824
puma_scramble_96,0.0,30,-3.0,0.3076557299096529,16824
puma_scramble_96,0.0,30,-2.0,0.3271417815818672,16824
puma_scramble_96,0.0,30,-1.0,0.3353146298938025,33648
puma_scramble_96,0.0,30,0.0,0.3363647170708511,33648
puma_scramble_96,0.0,30,1.0,0.3345617372008242,33648
puma_scramble_96,0.0,30,2.0,0.3313124108416548,16824
puma_scramble_96,0.0,30,3.0,0.3308170867015375,16824
puma_scramble_96,0.0,1,-3.0,0.1407215882073228,16824
puma_scramble_96,0.0,1,-2.0,0.1469725788556031,16824
puma_scramble_96,0.0,1,-1.0,0.1508311539071168,33648
puma_scramble_96,0.0,1,0.0,0.1485378031383737,33648
puma_scramble_96,0.0,1,1.0,0.1427177444919955,33648
puma_scramble_96,0.0,1,2.0,0.1374425423997464,16824
puma_scramble_96,0.0,1,3.0,0.1356890949437312,16824
puma_scramble_96,0.2,30,-3.0,0.3824001426533523,16824
puma_scramble_96,0.2,30,-2.0,0.3972697733396735,16824
puma_scramble_96,0.2,30,-1.0,0.4026638532255508,33648
puma_scramble_96,0.2,30,0.0,0.3996572356950388,33648
puma_scramble_96,0.2,30,1.0,0.3961057616103978,33648
puma_scramble_96,0.2,30,2.0,0.3898399112379141,16824
puma_scramble_96,0.2,30,3.0,0.3867887145347916,16824
puma_scramble_96,0.2,1,-3.0,0.2599758281819623,16824
puma_scramble_96,0.2,1,-2.0,0.2700309082263433,16824
puma_scramble_96,0.2,1,-1.0,0.2727750039625931,33648
puma_scramble_96,0.2,1,0.0,0.2676682120779838,33648
puma_scramble_96,0.2,1,1.0,0.2586632192106514,33648
puma_scramble_96,0.2,1,2.0,0.2525360595974005,16824
puma_scramble_96,0.2,1,3.0,0.2507429862101759,16824
puma_scramble_96,0.5,1,-3.0,0.3906423363449041,16824
puma_scramble_96,0.5,1,-2.0,0.392702884767792,16824
puma_scramble_96,0.5,1,-1.0,0.3958085671263274,33648
puma_scramble_96,0.5,1,0.0,0.3866203043271516,33648
puma_scramble_96,0.5,1,1.0,0.376347281661119,33648
puma_scramble_96,0.5,1,2.0,0.366866777619274,16824
puma_scramble_96,0.5,1,3.0,0.3628150261531146,16824
puma_scramble_40,0.0,60,-3.0,0.0704297880768469,16830
puma_scramble_40,0.0,60,-2.0,0.0503546520843239,16824
puma_scramble_40,0.0,60,-1.0,0.0927444919955619,16824
puma_scramble_40,0.0,60,0.0,0.1832005864637819,16824
puma_scramble_40,0.0,60,1.0,0.273230702171501,16824
puma_scramble_40,0.0,60,2.0,0.3238924552226977,16824
puma_scramble_40,0.0,60,3.0,0.3758717704866064,16824
puma_scramble_40,0.0,30,-3.0,0.0451178451178451,16830
puma_scramble_40,0.0,30,-2.0,0.0344349342209541,16824
puma_scramble_40,0.0,30,-1.0,0.0570613409415121,16824
puma_scramble_40,0.0,30,0.0,0.1176493897606593,16824
puma_scramble_40,0.0,30,1.0,0.1925622127119987,16824
puma_scramble_40,0.0,30,2.0,0.2306526390870185,16824
puma_scramble_40,0.0,30,3.0,0.2715763195435092,16824
puma_scramble_40,0.0,1,-3.0,0.0141711229946524,16830
puma_scramble_40,0.0,1,-2.0,0.0140275796481217,16824
puma_scramble_40,0.0,1,-1.0,0.0239439689332699,16824
puma_scramble_40,0.0,1,0.0,0.0424889047392613,16824
puma_scramble_40,0.0,1,1.0,0.0799354097321287,16824
puma_scramble_40,0.0,1,2.0,0.0972123157394198,16824
puma_scramble_40,0.0,1,3.0,0.1141524013314312,16824
puma_scramble_40,0.2,30,-3.0,0.1093285799168152,16830
puma_scramble_40,0.2,30,-2.0,0.077567760342368,16824
puma_scramble_40,0.2,30,-1.0,0.0942304644159137,16824
puma_scramble_40,0.2,30,0.0,0.176186796639721,16824
puma_scramble_40,0.2,30,1.0,0.2566076240291647,16824
puma_scramble_40,0.2,30,2.0,0.2933606752258678,16824
puma_scramble_40,0.2,30,3.0,0.3363151846568394,16824
puma_scramble_40,0.2,1,-3.0,0.043236284412755,16830
puma_scramble_40,0.2,1,-2.0,0.0541983674116341,16824
puma_scramble_40,0.2,1,-1.0,0.053306783959423,16824
puma_scramble_40,0.2,1,0.0,0.0918132826121413,16824
puma_scramble_40,0.2,1,1.0,0.1430297987002694,16824
puma_scramble_40,0.2,1,2.0,0.1668350768743065,16824
puma_scramble_40,0.2,1,3.0,0.1879160722776985,16824
puma_scramble_40,0.5,1,-3.0,0.2060408001584472,16830
puma_scramble_40,0.5,1,-2.0,0.1679743223965763,16824
