Protein,datatype,MTFE,Rs,Sd,Frame,Sequence,length,kappa,FCR,NCPR,Hydrophobicity,Expanding,delta
puma_scramble_71,beta,-1.0,0.0235220693127465,0.014394774751528,16824.0,,,,,,,,
puma_scramble_71,beta,0.0,0.0068389695393135,0.0022028666991272,16824.0,,,,,,,,
puma_scramble_71,beta,1.0,0.0019125339151352,0.0007291577829342,16824.0,,,,,,,,
puma_scramble_71,beta,2.0,0.0016503034880143,0.0014419272041374,16824.0,,,,,,,,
puma_scramble_71,beta,3.0,0.0006783027048194,0.0002378840968528,16824.0,,,,,,,,
puma_scramble_85,beta,-3.0,0.1127468456188179,0.098175348587106,16830.0,,,,,,,,
puma_scramble_85,beta,-2.0,0.0734783313253436,0.0125682813151699,16698.0,,,,,,,,
puma_scramble_85,beta,-1.0,0.0364251780227155,0.0024300826627872,33654.0,,,,,,,,
puma_scramble_85,beta,0.0,0.0286155292998897,0.0054597588051735,33651.0,,,,,,,,
puma_scramble_85,beta,1.0,0.0101894002964952,0.0004952916601857,33648.0,,,,,,,,
puma_scramble_85,beta,2.0,0.003645954231468,0.0015835635462976,14698.0,,,,,,,,
puma_scramble_85,beta,3.0,0.0013303823669267,0.0003800924282118,16824.0,,,,,,,,
puma_scramble_35,beta,-3.0,0.0094497243903206,0.0101489313376254,16829.0,,,,,,,,
puma_scramble_35,beta,-2.0,0.0334291348493748,0.0177915829431833,16824.0,,,,,,,,
puma_scramble_35,beta,-1.0,0.0162425526558697,0.0144366145519131,16824.0,,,,,,,,
puma_scramble_35,beta,0.0,0.0040208665491874,0.0013124556469712,16824.0,,,,,,,,
puma_scramble_35,beta,1.0,0.0046117591116332,0.0013115751324612,16824.0,,,,,,,,
puma_scramble_35,beta,2.0,0.0016852675449637,0.0003645034379342,16824.0,,,,,,,,
puma_scramble_35,beta,3.0,0.00160485021398,0.0007433481028657,16824.0,,,,,,,,
puma_scramble_92,beta,-3.0,0.0718271962603742,0.0082885116982132,16812.0,,,,,,,,
puma_scramble_92,beta,-2.0,0.0379342535873122,0.0106609527783997,16824.0,,,,,,,,
puma_scramble_92,beta,-1.0,0.0306486182204693,0.0087945495368901,33648.0,,,,,,,,
puma_scramble_92,beta,0.0,0.0212834955665575,0.0028030829957853,33648.0,,,,,,,,
puma_scramble_92,beta,1.0,0.0140310760538166,0.0013935427570478,33648.0,,,,,,,,
puma_scramble_92,beta,2.0,0.0082707476713938,0.0017874576934232,16824.0,,,,,,,,
puma_scramble_92,beta,3.0,0.0044089675813263,0.0005434521307347,16824.0,,,,,,,,
puma_scramble_66,beta,-3.0,0.0096984717347837,0.0102330520445802,16828.0,,,,,,,,
puma_scramble_66,beta,-2.0,0.0403732352766408,0.0541832716804098,16829.0,,,,,,,,
puma_scramble_66,beta,-1.0,0.0294921820368661,0.0477763761285146,16824.0,,,,,,,,
puma_scramble_66,beta,0.0,0.0103056557858521,0.0142814003361455,16824.0,,,,,,,,
puma_scramble_66,beta,1.0,0.0067218399485329,0.0058380298995577,16824.0,,,,,,,,
puma_scramble_66,beta,2.0,0.002181757153646,0.0008675191313626,16824.0,,,,,,,,
puma_scramble_66,beta,3.0,0.0016992531677435,0.0007537653865579,16824.0,,,,,,,,
puma_scramble_38,beta,-3.0,0.0087962379812738,0.0088581728857587,16812.0,,,,,,,,
puma_scramble_38,beta,-2.0,0.0147023851157585,0.0022385281727051,16820.0,,,,,,,,
puma_scramble_38,beta,-1.0,0.0133457805376073,0.0067958578956898,16824.0,,,,,,,,
puma_scramble_38,beta,0.0,0.0062900338452071,0.001480544104955,16824.0,,,,,,,,
puma_scramble_38,beta,1.0,0.003597801460099,0.0010810383760498,16824.0,,,,,,,,
puma_scramble_38,beta,2.0,0.0016782747335738,0.0003043229016615,16824.0,,,,,,,,
puma_scramble_38,beta,3.0,0.0010594109255685,0.0001000607536939,16824.0,,,,,,,,
puma_scramble_83,beta,-3.0,0.0478354213943795,0.0721647434956359,16823.0,,,,,,,,
puma_scramble_83,beta,-2.0,0.0766100285171102,0.0665871562526965,16832.0,,,,,,,,
puma_scramble_83,beta,-1.0,0.0244539029148683,0.0325364520369497,32533.0,,,,,,,,
puma_scramble_83,beta,0.0,0.0128661837645473,0.0051183115642225,32662.0,,,,,,,,
puma_scramble_83,beta,1.0,0.0090562080310549,0.0042936445074947,32701.0,,,,,,,,
puma_scramble_83,beta,2.0,0.0028688008727028,0.0012831939895907,16824.0,,,,,,,,
puma_scramble_83,beta,3.0,0.0011415764593997,0.0001534738906162,16824.0,,,,,,,,
puma_scramble_99,beta,-3.0,0.0343819540664231,0.0260208814131151,16812.0,,,,,,,,
puma_scramble_99,beta,-2.0,0.0239045708723631,0.0113162989415172,14927.0,,,,,,,,
puma_scramble_99,beta,-1.0,0.0333446366987647,0.0117472639571507,33653.0,,,,,,,,
puma_scramble_99,beta,0.0,0.014369305701105,0.0034935195321113,31546.0,,,,,,,,
puma_scramble_99,beta,1.0,0.0070522502867052,0.0020043126586052,33648.0,,,,,,,,
puma_scramble_99,beta,2.0,0.0044841403037677,0.0030003378258368,16824.0,,,,,,,,
puma_scramble_99,beta,3.0,0.0017861163799848,0.0005311010052191,15413.0,,,,,,,,
puma_scramble_55,beta,-3.0,0.0576434115051851,0.0105674885552263,16773.0,,,,,,,,
puma_scramble_55,beta,-2.0,0.0588673229863714,0.0377905453096467,16790.0,,,,,,,,
puma_scramble_55,beta,-1.0,0.0152285950043355,0.0080303508934684,16824.0,,,,,,,,
puma_scramble_55,beta,0.0,0.014073032922156,0.0031370008317872,16824.0,,,,,,,,
puma_scramble_55,beta,1.0,0.0066309334004643,0.0034345753031639,16824.0,,,,,,,,
puma_scramble_55,beta,2.0,0.0062952784537495,0.0043905278341208,16824.0,,,,,,,,
puma_scramble_55,beta,3.0,0.0022569298760873,0.0001604827361492,16824.0,,,,,,,,
puma_scramble_70,beta,-3.0,0.0386730294921151,0.0462096892295915,16838.0,,,,,,,,
puma_scramble_70,beta,-2.0,0.0264373644820591,0.0242762312355625,16820.0,,,,,,,,
puma_scramble_70,beta,-1.0,0.0278875130225631,0.0180255813426327,16826.0,,,,,,,,
puma_scramble_70,beta,0.0,0.0374396726585997,0.0095523498215405,16820.0,,,,,,,,
puma_scramble_70,beta,1.0,0.0188106626388073,0.0013226434145224,16824.0,,,,,,,,
puma_scramble_70,beta,2.0,0.0071151855892142,0.0018912347344875,16824.0,,,,,,,,
puma_scramble_70,beta,3.0,0.0036327655170484,0.0007268152024325,16824.0,,,,,,,,
puma_scramble_39,beta,-3.0,0.0890078161048112,0.1234094065327939,16828.0,,,,,,,,
puma_scramble_39,beta,-2.0,0.0092602304830634,0.0123840593285146,16824.0,,,,,,,,
puma_scramble_39,beta,-1.0,0.0012115045732986,0.0007187410244947,16824.0,,,,,,,,
puma_scramble_39,beta,0.0,0.0019632317977119,0.0025695388513427,16824.0,,,,,,,,
puma_scramble_39,beta,1.0,0.0011992671533663,0.0006064122332084,16824.0,,,,,,,,
puma_scramble_39,beta,2.0,0.002277908310257,0.0006575938849441,16824.0,,,,,,,,
puma_scramble_39,beta,3.0,0.001730720818998,0.0004418874486789,16824.0,,,,,,,,
puma_scramble_78,beta,-3.0,0.0280986302136335,0.03214213067124,16821.0,,,,,,,,
puma_scramble_78,beta,-2.0,0.0592797832357311,0.0475600027328358,16825.0,,,,,,,,
puma_scramble_78,beta,-1.0,0.0140310760538166,0.0191210115400886,16824.0,,,,,,,,
puma_scramble_78,beta,0.0,0.0078529271908478,0.0053194457464043,16824.0,,,,,,,,
puma_scramble_78,beta,1.0,0.0100859314366421,0.0028513879588868,16826.0,,,,,,,,
puma_scramble_78,beta,2.0,0.0037394058907443,0.0022017114023306,16824.0,,,,,,,,
puma_scramble_78,beta,3.0,0.0013531090039439,0.000491652330505,16824.0,,,,,,,,
puma_scramble_52,beta,-3.0,0.0503982024105311,0.0629684304906323,16833.0,,,,,,,,
puma_scramble_52,beta,-2.0,0.0326176208529149,0.0209710076324586,16835.0,,,,,,,,
puma_scramble_52,beta,-1.0,0.0422505664177225,0.0242555898914057,16824.0,,,,,,,,
puma_scramble_52,beta,0.0,0.0386754915946407,0.0213196351964022,16824.0,,,,,,,,
puma_scramble_52,beta,1.0,0.0154243937232524,0.005200549705212,16824.0,,,,,,,,
puma_scramble_52,beta,2.0,0.0050785292719084,0.0006734847949619,16824.0,,,,,,,,
puma_scramble_52,beta,3.0,0.0031887219937903,0.0015577546851828,16824.0,,,,,,,,
puma_scramble_80,beta,-3.0,0.0113751113751113,0.0097964269980871,16835.0,,,,,,,,
puma_scramble_80,beta,-2.0,0.0541470867947749,0.0306275302084757,16824.0,,,,,,,,
puma_scramble_80,beta,-1.0,0.0287427147386056,0.0080449027584732,32267.0,,,,,,,,
puma_scramble_80,beta,0.0,0.0156391050820992,0.0056675577792674,31343.0,,,,,,,,
puma_scramble_80,beta,1.0,0.0084079815949204,0.0008543656192395,33648.0,,,,,,,,
puma_scramble_80,beta,2.0,0.0033950099297921,0.0004439161752619,16824.0,,,,,,,,
puma_scramble_80,beta,3.0,0.0013863248580459,0.0002630856519231,16824.0,,,,,,,,
puma_scramble_21,beta,-3.0,0.0528466386554621,0.0551624650848952,16800.0,,,,,,,,
puma_scramble_21,beta,-2.0,0.0324177170868347,0.0210186098718764,16800.0,,,,,,,,
puma_scramble_21,beta,-1.0,0.0152836134453781,0.0076706065209608,16800.0,,,,,,,,
puma_scramble_21,beta,0.0,0.0085189075630252,0.0047682481126993,16800.0,,,,,,,,
puma_scramble_21,beta,1.0,0.0033963585434173,0.0016572881935162,16800.0,,,,,,,,
puma_scramble_21,beta,2.0,0.0012009803921568,0.000140372978189,16800.0,,,,,,,,
puma_scramble_21,beta,3.0,0.0010504201680672,0.0002170585957959,16800.0,,,,,,,,
puma_scramble_18,beta,-3.0,0.0848686974789915,0.0089642622662773,16800.0,,,,,,,,
puma_scramble_18,beta,-2.0,0.1175070028011204,0.1442556458131398,16800.0,,,,,,,,
puma_scramble_18,beta,-1.0,0.0488252801120448,0.0093959501769838,16800.0,,,,,,,,
puma_scramble_18,beta,0.0,0.0348301820728291,0.0077889812356003,16800.0,,,,,,,,
puma_scramble_18,beta,1.0,0.0111607142857142,0.0030180940539439,16800.0,,,,,,,,
puma_scramble_18,beta,2.0,0.0045080532212885,0.0005867876218696,16800.0,,,,,,,,
puma_scramble_18,beta,3.0,0.0016999299719887,0.0001005243502798,16800.0,,,,,,,,
puma_scramble_61,beta,-3.0,0.0142524662689884,0.0135573483332474,16833.0,,,,,,,,
puma_scramble_61,beta,-2.0,0.039163221478388,0.0248663012628957,16818.0,,,,,,,,
puma_scramble_61,beta,-1.0,0.03309347990266,0.0413204181771254,16824.0,,,,,,,,
puma_scramble_61,beta,0.0,0.0085172442728874,0.0025275911919007,16824.0,,,,,,,,
puma_scramble_61,beta,1.0,0.0036450029369807,0.0010648363673239,16824.0,,,,,,,,
puma_scramble_61,beta,2.0,0.0022499370646974,0.0017041588601934,16824.0,,,,,,,,
puma_scramble_61,beta,3.0,0.0007919358899051,0.0002618630471767,16824.0,,,,,,,,
puma_scramble_79,beta,-3.0,0.0893860219792519,0.0863652626001293,16818.0,,,,,,,,
puma_scramble_79,beta,-2.0,0.0479312553149048,0.0183977323192456,16809.0,,,,,,,,
puma_scramble_79,beta,-1.0,0.0644335123493049,0.0164729692382955,16824.0,,,,,,,,
puma_scramble_79,beta,0.0,0.0085364745042096,0.0032167554709688,16824.0,,,,,,,,
puma_scramble_79,beta,1.0,0.0053197812648597,0.0018775869494766,16824.0,,,,,,,,
puma_scramble_79,beta,2.0,0.0019929512461189,0.0003862895407468,16824.0,,,,,,,,
puma_scramble_79,beta,3.0,0.0016625409079466,0.0005744462615442,16824.0,,,,,,,,
puma_scramble_81,beta,-3.0,0.0360024894408548,0.0263665304329211,16824.0,,,,,,,,
puma_scramble_81,beta,-2.0,0.0364612482255834,0.0228162043351356,15871.0,,,,,,,,
puma_scramble_81,beta,-1.0,0.0473529499146282,0.0062693819532507,33659.0,,,,,,,,
puma_scramble_81,beta,0.0,0.0320393663865012,0.0252639821290794,31487.0,,,,,,,,
puma_scramble_81,beta,1.0,0.0143387597549718,0.009355897662089,33648.0,,,,,,,,
puma_scramble_81,beta,2.0,0.0038820662870247,0.0006566273511656,16827.0,,,,,,,,
puma_scramble_81,beta,3.0,0.0011695477049593,0.0004313032907312,16824.0,,,,,,,,
puma_scramble_67,beta,-3.0,0.0348627287708041,0.046842350298746,16813.0,,,,,,,,
puma_scramble_67,beta,-2.0,0.0237213644373583,0.0188185638798331,16824.0,,,,,,,,
puma_scramble_67,beta,-1.0,0.0263594025341948,0.0223910679926349,16824.0,,,,,,,,
puma_scramble_67,beta,0.0,0.0153684512321333,0.0094966760344947,16824.0,,,,,,,,
puma_scramble_67,beta,1.0,0.0039439456238986,0.0018738671466761,16824.0,,,,,,,,
puma_scramble_67,beta,2.0,0.0047795865849906,0.0025305349442488,16824.0,,,,,,,,
puma_scramble_67,beta,3.0,0.0029404771894492,0.000656442603724,16824.0,,,,,,,,
puma_scramble_2,beta,-3.0,0.0090073529411764,0.0071027727064643,16800.0,,,,,,,,
puma_scramble_2,beta,-2.0,0.0268679971988795,0.0174303089900662,16800.0,,,,,,,,
puma_scramble_2,beta,-1.0,0.0103063725490196,0.0030528232392536,16800.0,,,,,,,,
puma_scramble_2,beta,0.0,0.0052363445378151,0.0007197677973869,16800.0,,,,,,,,
puma_scramble_2,beta,1.0,0.0038637955182072,0.0011208078357462,16800.0,,,,,,,,
puma_scramble_2,beta,2.0,0.0023634453781512,0.0007594327147025,16800.0,,,,,,,,
puma_scramble_2,beta,3.0,0.0012675070028011,0.0002253716392402,16800.0,,,,,,,,
puma_scramble_58,beta,-3.0,0.0984631918712366,0.0739100300735235,16256.0,,,,,,,,
puma_scramble_58,beta,-2.0,0.0396782841823056,0.0177849609034862,16785.0,,,,,,,,
puma_scramble_58,beta,-1.0,0.061790229643926,0.048945879644319,16824.0,,,,,,,,
puma_scramble_58,beta,0.0,0.0570788229699868,0.0417380763770508,16824.0,,,,,,,,
puma_scramble_58,beta,1.0,0.0223367877821599,0.006105393399812,16824.0,,,,,,,,
puma_scramble_58,beta,2.0,0.0151691561075214,0.0048315807350492,16824.0,,,,,,,,
puma_scramble_58,beta,3.0,0.0046834354283796,0.0004672119126315,16824.0,,,,,,,,
puma_scramble_7,beta,-3.0,0.0337762605042016,0.0251236740175989,16800.0,,,,,,,,
puma_scramble_7,beta,-2.0,0.0028991596638655,0.002170452516196,16800.0,,,,,,,,
puma_scramble_7,beta,-1.0,0.005798319327731,0.0021766520721843,16800.0,,,,,,,,
puma_scramble_7,beta,0.0,0.0056232492997198,0.007778255545253,16800.0,,,,,,,,
puma_scramble_7,beta,1.0,0.0040703781512605,0.0024159492600781,16800.0,,,,,,,,
puma_scramble_7,beta,2.0,0.0027801120448179,0.0001685043335506,16800.0,,,,,,,,
puma_scramble_7,beta,3.0,0.0012570028011204,0.0006824969814405,16800.0,,,,,,,,
puma_scramble_47,beta,-3.0,0.0215686274509803,0.0184816207241796,16800.0,,,,,,,,
puma_scramble_47,beta,-2.0,0.0228974089635854,0.025377080781806,16800.0,,,,,,,,
puma_scramble_47,beta,-1.0,0.0073144257703081,0.0050305759480325,16800.0,,,,,,,,
puma_scramble_47,beta,0.0,0.0024107142857142,0.0011840080608976,16800.0,,,,,,,,
puma_scramble_47,beta,1.0,0.0014880952380952,0.0004517213843941,16800.0,,,,,,,,
puma_scramble_47,beta,2.0,0.0013077731092436,0.00037665290219,16800.0,,,,,,,,
puma_scramble_47,beta,3.0,0.0010399159663865,2.779150536832554e-05,16800.0,,,,,,,,
puma_scramble_16,beta,-3.0,0.0509576330532212,0.0086803425657869,16800.0,,,,,,,,
puma_scramble_16,beta,-2.0,0.0276313025210084,0.0186072089456151,16800.0,,,,,,,,
puma_scramble_16,beta,-1.0,0.0111974789915966,0.0016011931943101,16800.0,,,,,,,,
puma_scramble_16,beta,0.0,0.0277485994397759,0.03263150173899,16800.0,,,,,,,,
puma_scramble_16,beta,1.0,0.0075962885154061,0.0018776560446958,16800.0,,,,,,,,
puma_scramble_16,beta,2.0,0.0058403361344537,0.00405837210092,16800.0,,,,,,,,
puma_scramble_16,beta,3.0,0.0007387955182072,0.0002482046022191,16800.0,,,,,,,,
puma_scramble_1,beta,-3.0,0.0415931372549019,0.0369448416830641,16800.0,,,,,,,,
puma_scramble_1,beta,-2.0,0.0689198179271708,0.0469659808792164,16800.0,,,,,,,,
puma_scramble_1,beta,-1.0,0.0373459383753501,0.0341403705666994,16800.0,,,,,,,,
puma_scramble_1,beta,0.0,0.039859943977591,0.0255866577466731,16800.0,,,,,,,,
puma_scramble_1,beta,1.0,0.0202030812324929,0.006004420116069,16800.0,,,,,,,,
puma_scramble_1,beta,2.0,0.0061046918767507,0.0013738167985933,16800.0,,,,,,,,
puma_scramble_1,beta,3.0,0.0034961484593837,0.0014233225578017,16800.0,,,,,,,,
puma_scramble_26,beta,-3.0,0.0384576330532212,0.0162591812268969,16800.0,,,,,,,,
puma_scramble_26,beta,-2.0,0.0591736694677871,0.0407070757454344,16800.0,,,,,,,,
puma_scramble_26,beta,-1.0,0.0115721288515406,0.0112320819189204,16800.0,,,,,,,,
puma_scramble_26,beta,0.0,0.0007387955182072,0.0005622773996119,16800.0,,,,,,,,
puma_scramble_26,beta,1.0,0.004469537815126,0.0024226991043348,16800.0,,,,,,,,
puma_scramble_26,beta,2.0,0.0080252100840336,0.0022061887042172,16800.0,,,,,,,,
puma_scramble_26,beta,3.0,0.0025052521008403,0.0008081582170366,16800.0,,,,,,,,
puma_scramble_72,beta,-3.0,0.0380368848876846,0.0171241710410265,16825.0,,,,,,,,
puma_scramble_72,beta,-2.0,0.078109324440802,0.0450810481526976,16652.0,,,,,,,,
puma_scramble_72,beta,-1.0,0.0144086878688707,0.0064654885196562,16824.0,,,,,,,,
puma_scramble_72,beta,0.0,0.0161551425134961,0.0116385997654336,16824.0,,,,,,,,
puma_scramble_72,beta,1.0,0.0092375038460462,0.0052972943512244,16824.0,,,,,,,,
puma_scramble_72,beta,2.0,0.0017709294844899,0.0005559614894772,16824.0,,,,,,,,
puma_scramble_72,beta,3.0,0.0013146485412995,8.920974813412959e-05,16824.0,,,,,,,,
puma_scramble_49,beta,-3.0,0.0739250700280112,0.0595602327183982,16800.0,,,,,,,,
puma_scramble_49,beta,-2.0,0.0707755602240896,0.0827057053327083,16800.0,,,,,,,,
puma_scramble_49,beta,-1.0,0.0785049019607843,0.0546524928011962,16800.0,,,,,,,,
puma_scramble_49,beta,0.0,0.0462412464985994,0.0262220865694569,16800.0,,,,,,,,
puma_scramble_49,beta,1.0,0.012204131652661,0.0009451495599762,16800.0,,,,,,,,
puma_scramble_49,beta,2.0,0.0051838235294117,0.0018943199959209,16800.0,,,,,,,,
puma_scramble_49,beta,3.0,0.0023406862745098,0.0001171269515663,16800.0,,,,,,,,
puma_scramble_37,beta,-3.0,0.0488803674548022,0.0533428288472288,16828.0,,,,,,,,
puma_scramble_37,beta,-2.0,0.0441989433233912,0.0310128934641164,16823.0,,,,,,,,
puma_scramble_37,beta,-1.0,0.0585542101250061,0.0846862186961134,16818.0,,,,,,,,
puma_scramble_37,beta,0.0,0.0174330787949987,0.0189422983530507,16824.0,,,,,,,,
puma_scramble_37,beta,1.0,0.0055767670834382,0.0023212375137336,16824.0,,,,,,,,
puma_scramble_37,beta,2.0,0.001926519537915,0.0004596543599921,16824.0,,,,,,,,
puma_scramble_37,beta,3.0,0.0011031159967553,8.297980676278857e-05,16824.0,,,,,,,,
puma_scramble_45,beta,-3.0,0.0649019607843137,0.0342081912757855,16800.0,,,,,,,,
puma_scramble_45,beta,-2.0,0.0364320728291316,0.0251955984804453,16800.0,,,,,,,,
puma_scramble_45,beta,-1.0,0.0234453781512605,0.0282612998728248,16800.0,,,,,,,,
puma_scramble_45,beta,0.0,0.030437675070028,0.0273592662281743,16800.0,,,,,,,,
puma_scramble_45,beta,1.0,0.0122897519326626,0.0139782161943539,12167.0,,,,,,,,
puma_scramble_45,beta,2.0,0.0038497899159663,0.0045588840370844,16800.0,,,,,,,,
puma_scramble_45,beta,3.0,0.0011817226890756,0.0002851170073138,16800.0,,,,,,,,
puma_scramble_50,beta,-3.0,0.0354184173669467,0.0521508257646652,16800.0,,,,,,,,
puma_scramble_50,beta,-2.0,0.0158508403361344,0.0214628043877293,16800.0,,,,,,,,
puma_scramble_50,beta,-1.0,0.0295815826330532,0.0175019862385448,16800.0,,,,,,,,
puma_scramble_50,beta,0.0,0.0155392156862745,0.0083763127137317,16800.0,,,,,,,,
puma_scramble_50,beta,1.0,0.0063305322128851,0.0009427094296031,16800.0,,,,,,,,
puma_scramble_50,beta,2.0,0.0026453081232493,0.0004056830032509,16800.0,,,,,,,,
puma_scramble_50,beta,3.0,0.001610644257703,0.0002229102807058,16800.0,,,,,,,,
puma_scramble_86,beta,-3.0,0.0239345247873943,0.0336783388084238,16829.0,,,,,,,,
puma_scramble_86,beta,-2.0,0.0183682418937459,0.0151768717746285,13548.0,,,,,,,,
puma_scramble_86,beta,-1.0,0.0454303233553356,0.03272730698027,33116.0,,,,,,,,
puma_scramble_86,beta,0.0,0.0375634361323991,0.008483445379879,28630.0,,,,,,,,
puma_scramble_86,beta,1.0,0.0116072458097284,0.0006184565326546,31119.0,,,,,,,,
puma_scramble_86,beta,2.0,0.00518594813628,0.0019214875091197,13878.0,,,,,,,,
puma_scramble_86,beta,3.0,0.0022883975273418,0.0001676908393907,16824.0,,,,,,,,
puma_scramble_69,beta,-3.0,0.0483184542008071,0.0175958753428709,16835.0,,,,,,,,
puma_scramble_69,beta,-2.0,0.0129041624976385,0.0070040374130803,16814.0,,,,,,,,
puma_scramble_69,beta,-1.0,0.0067167465988059,0.0060367432139728,16828.0,,,,,,,,
puma_scramble_69,beta,0.0,0.0162233224245475,0.0139073296585142,16824.0,,,,,,,,
puma_scramble_69,beta,1.0,0.0042306508908841,0.0013964092385833,16824.0,,,,,,,,
puma_scramble_69,beta,2.0,0.003405499146877,0.001459154658158,16824.0,,,,,,,,
puma_scramble_69,beta,3.0,0.0011223462280775,0.0004734112652679,16824.0,,,,,,,,
puma_scramble_89,beta,-3.0,0.1113394165562056,0.0505971712707764,16819.0,,,,,,,,
puma_scramble_89,beta,-2.0,0.0471315487678666,0.0323688683637795,16824.0,,,,,,,,
puma_scramble_89,beta,-1.0,0.0274632189032545,0.0100230556229117,33645.0,,,,,,,,
puma_scramble_89,beta,0.0,0.0140642919079186,0.0014931538067028,33648.0,,,,,,,,
puma_scramble_89,beta,1.0,0.0138859752174764,0.0048710177695933,33648.0,,,,,,,,
puma_scramble_89,beta,2.0,0.0042918379905457,0.0005059167349784,16824.0,,,,,,,,
puma_scramble_89,beta,3.0,0.0018723252496433,0.0009670153670923,16824.0,,,,,,,,
puma_scramble_11,beta,-3.0,0.0608700980392156,0.0393872695702398,16800.0,,,,,,,,
puma_scramble_11,beta,-2.0,0.0441474089635854,0.0152857767006023,16800.0,,,,,,,,
puma_scramble_11,beta,-1.0,0.0155689775910364,0.0183793307339553,16800.0,,,,,,,,
puma_scramble_11,beta,0.0,0.0071603641456582,0.0035242040181389,16800.0,,,,,,,,
puma_scramble_11,beta,1.0,0.0068592436974789,0.0018119747899159,16800.0,,,,,,,,
puma_scramble_11,beta,2.0,0.0040336134453781,0.0006494791305508,16800.0,,,,,,,,
puma_scramble_11,beta,3.0,0.0014793417366946,0.001240567268219,16800.0,,,,,,,,
puma_scramble_76,beta,-3.0,0.0359900451950939,0.0248240687079422,16829.0,,,,,,,,
puma_scramble_76,beta,-2.0,0.0070907107493496,0.0033409597210659,16824.0,,,,,,,,
puma_scramble_76,beta,-1.0,0.0072078403401303,0.0046196705976156,16824.0,,,,,,,,
puma_scramble_76,beta,0.0,0.0031362759083661,0.0019709682693451,16824.0,,,,,,,,
puma_scramble_76,beta,1.0,0.0016940085592011,0.0002911112084916,16824.0,,,,,,,,
puma_scramble_76,beta,2.0,0.0015121954630639,0.0002638164951448,16824.0,,,,,,,,
puma_scramble_76,beta,3.0,0.0012604542530278,0.0002483494282391,16824.0,,,,,,,,
puma_scramble_20,beta,-3.0,0.0453869047619047,0.0143642935222009,16800.0,,,,,,,,
puma_scramble_20,beta,-2.0,0.0191806722689075,0.0186346047713985,16800.0,,,,,,,,
puma_scramble_20,beta,-1.0,0.0159873949579831,0.0124947611453086,16800.0,,,,,,,,
puma_scramble_20,beta,0.0,0.014485294117647,0.0134396283333287,16800.0,,,,,,,,
puma_scramble_20,beta,1.0,0.0102205882352941,0.0017003265828401,16800.0,,,,,,,,
puma_scramble_20,beta,2.0,0.0028063725490196,0.0005720773139173,16800.0,,,,,,,,
puma_scramble_20,beta,3.0,0.0011974789915966,7.930498356376854e-05,16800.0,,,,,,,,
puma_scramble_74,beta,-3.0,0.0754767421137052,0.0365594320357272,16833.0,,,,,,,,
puma_scramble_74,beta,-2.0,0.0349522715375345,0.0443648963020077,16743.0,,,,,,,,
puma_scramble_74,beta,-1.0,0.0320812704539733,0.030335135435,16824.0,,,,,,,,
puma_scramble_74,beta,0.0,0.0066536600374814,0.0015498890495993,16824.0,,,,,,,,
puma_scramble_74,beta,1.0,0.0049299320298732,0.0008857800701757,16824.0,,,,,,,,
puma_scramble_74,beta,2.0,0.0020419009258482,0.0001894119497466,16824.0,,,,,,,,
puma_scramble_74,beta,3.0,0.001538418505776,0.0004034032523948,16824.0,,,,,,,,
puma_scramble_12,sphericity,-3.0,0.1527563627166511,0.0245893583104744,16800.0,,,,,,,,
puma_scramble_12,sphericity,-2.0,0.1399750816780679,0.0721383571175411,16800.0,,,,,,,,
puma_scramble_12,sphericity,-1.0,0.2938958047010754,0.0058722416745788,14719.0,,,,,,,,
puma_scramble_12,sphericity,0.0,0.4065621891610614,0.0070884419629358,13668.0,,,,,,,,
puma_scramble_12,sphericity,1.0,0.4555741553609733,0.0017004948055795,14610.0,,,,,,,,
puma_scramble_12,sphericity,2.0,0.473173697702577,0.0036196789025237,16800.0,,,,,,,,
puma_scramble_12,sphericity,3.0,0.4892592312233461,0.0027554592792627,16800.0,,,,,,,,
puma_scramble_27,sphericity,-3.0,0.2122164493174612,0.029963337769191,16800.0,,,,,,,,
puma_scramble_27,sphericity,-2.0,0.2088034621501971,0.019956869154349,16800.0,,,,,,,,
puma_scramble_27,sphericity,-1.0,0.2758029889777836,0.025598363085419,16800.0,,,,,,,,
puma_scramble_27,sphericity,0.0,0.3461064769164126,0.0127158007385284,16800.0,,,,,,,,
puma_scramble_27,sphericity,1.0,0.4009319160623337,0.018818597642838,16800.0,,,,,,,,
puma_scramble_27,sphericity,2.0,0.4354648515632768,0.0058643214094857,16800.0,,,,,,,,
puma_scramble_27,sphericity,3.0,0.4493516082391354,0.0028241418506339,16800.0,,,,,,,,
puma_scramble_88,sphericity,-3.0,0.0751283284132613,0.0092738006085397,16813.0,,,,,,,,
puma_scramble_88,sphericity,-2.0,0.1100766084625498,0.0221307237629901,16826.0,,,,,,,,
puma_scramble_88,sphericity,-1.0,0.1863890100928299,0.0455060309673425,33643.0,,,,,,,,
puma_scramble_88,sphericity,0.0,0.2971127766680108,0.0358572792392008,33642.0,,,,,,,,
puma_scramble_88,sphericity,1.0,0.3711531679211145,0.0015191801809372,33648.0,,,,,,,,
puma_scramble_88,sphericity,2.0,0.3880953821813956,0.0044454941604981,16824.0,,,,,,,,
puma_scramble_88,sphericity,3.0,0.3962418218271982,0.0023608955243719,16824.0,,,,,,,,
puma_scramble_53,sphericity,-3.0,0.1346930659667867,0.0245482804680935,16839.0,,,,,,,,
